-3.089261 -0.292433
-3.080606 -0.276850
-3.065792 -0.257531
-3.044642 -0.233486
-3.017916 -0.203937
-2.987144 -0.168345
-2.954398 -0.126430
-2.921984 -0.078176
-2.892140 -0.023826
-2.866746 0.036139
-2.847114 0.101030
-2.833846 0.169984
-2.826811 0.242010
-2.825206 0.316029
-2.827705 0.390917
-2.832662 0.465539
-2.838356 0.538779
-2.843217 0.609566
-2.846033 0.676889
-2.846074 0.739805
-2.843186 0.797453
-2.837748 0.849053
-2.830601 0.893915
-2.822897 0.931450
-2.815909 0.961176
-2.810838 0.982742
-2.808642 0.995940
-2.809883 1.000723
-2.814659 0.997229
-2.822582 0.985788
-2.832833 0.966925
-2.844289 0.941357
-2.855652 0.909973
-2.865654 0.873802
-2.873204 0.833970
-2.877547 0.791646
-2.878352 0.747990
-2.875751 0.704087
-2.870311 0.660902
-2.862949 0.619227
-2.854788 0.579657
-2.847001 0.542577
-2.840624 0.508165
-2.836410 0.476417
-2.834701 0.447187
-2.835359 0.420236
-2.837762 0.395286
-2.840857 0.372077
-2.843275 0.350413
-2.843494 0.330193
-2.840002 0.311428
-2.831498 0.294242
-2.817036 0.278842
-2.796138 0.265485
-2.768871 0.254425
-2.735828 0.245860
-2.698073 0.239876
-2.657028 0.236408
-2.614302 0.235216
-2.571521 0.235881
-2.530160 0.237829
-2.491387 0.240381
-2.455949 0.242819
-2.424126 0.244476
-2.395728 0.244822
-2.370161 0.243557
-2.346526 0.240683
-2.323781 0.236553
-2.300875 0.231892
-2.276921 0.227775
-2.251307 0.225575
-2.223796 0.226864
-2.194554 0.233295
-2.164145 0.246454
-2.133452 0.267716
-2.103577 0.298091
-2.075707 0.338106
-2.050965 0.387710
-2.030282 0.446220
-2.014291 0.512323
-2.003249 0.584117
-1.997022 0.659216
-1.995103 0.734875
-1.996694 0.808169
-2.000796 0.876160
-2.006339 0.936096
-2.012308 0.985570
-2.017855 1.022667
-2.022391 1.046066
-2.025632 1.055095
-2.027608 1.049745
-2.028638 1.030627
-2.029254 0.998889
-2.030107 0.956107
-2.031865 0.904143
-2.035107 0.845010
-2.040231 0.780727
-2.047398 0.713196
-2.056508 0.644111
-2.067200 0.574887
-2.078914 0.506626
-2.090951 0.440122
-2.102572 0.375890
-2.113085 0.314209
-2.121936 0.255190
-2.128771 0.198841
-2.133477 0.145124
-2.136167 0.094014
-2.137167 0.045525
-2.136939 -0.000270
-2.136016 -0.043243
-2.134895 -0.083229
-2.133964 -0.120052
-2.133427 -0.153559
-2.133263 -0.183655
-2.133210 -0.210322
-2.132793 -0.233637
-2.131376 -0.253773
-2.128248 -0.270982
-2.122704 -0.285575
-2.114153 -0.297884
-2.102204 -0.308224
-2.086713 -0.316858
-2.067840 -0.323964
-2.046033 -0.329618
-2.021992 -0.333785
-1.996605 -0.336332
-1.970852 -0.337048
-1.945706 -0.335683
-1.922027 -0.331987
-1.900478 -0.325764
-1.881452 -0.316905
-1.865051 -0.305432
-1.851076 -0.291511
-1.839071 -0.275465
-1.828381 -0.257759
-1.818247 -0.238976
-1.807898 -0.219772
-1.796638 -0.200832
-1.783932 -0.182809
-1.769459 -0.166279
-1.753139 -0.151691
-1.735126 -0.139333
-1.715774 -0.129313
-1.695581 -0.121556
-1.675110 -0.115817
-1.654917 -0.111707
-1.635481 -0.108733
-1.617145 -0.106345
-1.600087 -0.103976
-1.584317 -0.101099
-1.569700 -0.097255
-1.556000 -0.092089
-1.542948 -0.085368
-1.530307 -0.076985
-1.517940 -0.066955
-1.505860 -0.055408
-1.494264 -0.042557
-1.483532 -0.028686
-1.474203 -0.014122
-1.466924 0.000788
-1.462373 0.015697
-1.461185 0.030269
-1.463856 0.044191
-1.470679 0.057176
-1.481683 0.068969
-1.496607 0.079344
-1.514912 0.088107
-1.535810 0.095094
-1.558338 0.100175
-1.581440 0.103255
-1.604069 0.104281
-1.625280 0.103241
-1.644321 0.100168
-1.660694 0.095141
-1.674196 0.088275
-1.684912 0.079723
-1.693189 0.069657
-1.699579 0.058254
-1.704750 0.045689
-1.709405 0.032113
-1.714181 0.017643
-1.719567 0.002362
-1.725849 -0.013693
-1.733074 -0.030515
-1.741041 -0.048120
-1.749334 -0.066526
-1.757365 -0.085736
-1.764456 -0.105711
-1.769906 -0.126356
-1.773079 -0.147502
-1.773469 -0.168899
-1.770750 -0.190225
-1.764802 -0.211094
-1.755717 -0.231077
-1.743771 -0.249739
-1.729379 -0.266668
-1.713042 -0.281508
-1.695279 -0.293998
-1.676570 -0.303988
-1.657310 -0.311456
-1.637764 -0.316508
-1.618072 -0.319361
-1.598246 -0.320322
-1.578199 -0.319750
-1.557792 -0.318011
-1.536869 -0.315435
-1.515317 -0.312279
-1.493102 -0.308685
-1.470286 -0.304670
-1.447050 -0.300107
-1.423670 -0.294744
-1.400501 -0.288223
-1.377930 -0.280112
-1.356330 -0.269950
-1.336016 -0.257297
-1.317196 -0.241766
-1.299948 -0.223067
-1.284211 -0.201028
-1.269789 -0.175601
-1.256380 -0.146859
-1.243626 -0.114979
-1.231156 -0.080208
-1.218649 -0.042831
-1.205889 -0.003133
-1.192801 0.038630
-1.179477 0.082255
-1.166176 0.127596
-1.153313 0.174554
-1.141412 0.223061
-1.131058 0.273036
-1.122828 0.324341
-1.117229 0.376740
-1.114640 0.429849
-1.115270 0.483106
-1.119121 0.535757
-1.125997 0.586862
-1.135514 0.635321
-1.147138 0.679927
-1.160240 0.719435
-1.174160 0.752648
-1.188262 0.778499
-1.201995 0.796139
-1.214938 0.805010
-1.226823 0.804898
-1.237538 0.795958
-1.247125 0.778715
-1.255739 0.754022
-1.263614 0.723008
-1.271012 0.686989
-1.278183 0.647375
-1.285317 0.605559
-1.292526 0.562821
-1.299830 0.520251
-1.307154 0.478672
-1.314363 0.438612
-1.321268 0.400303
-1.327685 0.363691
-1.333452 0.328499
-1.338469 0.294289
-1.342708 0.260544
-1.346228 0.226749
-1.349155 0.192473
-1.351665 0.157428
-1.353946 0.121510
-1.356166 0.084822
-1.358422 0.047661
-1.360721 0.010491
-1.362947 -0.026101
-1.364862 -0.061473
-1.366125 -0.094986
-1.366302 -0.126066
-1.364928 -0.154261
-1.361546 -0.179275
-1.355766 -0.200984
-1.347318 -0.219444
-1.336081 -0.234861
-1.322117 -0.247565
-1.305668 -0.257966
-1.287141 -0.266501
-1.267069 -0.273590
-1.246064 -0.279600
-1.224746 -0.284808
-1.203694 -0.289392
-1.183382 -0.293422
-1.164133 -0.296872
-1.146090 -0.299643
-1.129221 -0.301579
-1.113319 -0.302501
-1.098048 -0.302227
-1.082987 -0.300591
-1.067694 -0.297444
-1.051756 -0.292668
-1.034857 -0.286154
-1.016811 -0.277793
-0.997589 -0.267457
-0.977326 -0.254981
-0.956310 -0.240152
-0.934944 -0.222703
-0.913709 -0.202320
-0.893113 -0.178655
-0.873640 -0.151355
-0.855707 -0.120098
-0.839632 -0.084628
-0.825620 -0.044800
-0.813764 -0.000615
-0.804055 0.047755
-0.796419 0.099949
-0.790745 0.155412
-0.786922 0.213417
-0.784874 0.273083
-0.784570 0.333416
-0.786049 0.393361
-0.789397 0.451849
-0.794728 0.507843
-0.802154 0.560394
-0.811745 0.608669
-0.823485 0.651979
-0.837243 0.689794
-0.852747 0.721740
-0.869589 0.747599
-0.887224 0.767278
-0.905024 0.780806
-0.922311 0.788296
-0.938420 0.789937
-0.952773 0.785970
-0.964924 0.776681
-0.974612 0.762398
-0.981790 0.743487
-0.986632 0.720360
-0.989512 0.693474
-0.990956 0.663340
-0.991591 0.630515
-0.992067 0.595598
-0.992976 0.559215
-0.994794 0.521999
-0.997808 0.484563
-1.002097 0.447478
-1.007519 0.411235
-1.013726 0.376228
-1.020224 0.342738
-1.026425 0.310910
-1.031731 0.280765
-1.035619 0.252204
-1.037708 0.225032
-1.037818 0.198979
-1.035998 0.173736
-1.032531 0.148988
-1.027900 0.124446
-1.022726 0.099868
-1.017696 0.075087
-1.013469 0.050014
-1.010574 0.024644
-1.009337 -0.000953
-1.009815 -0.026647
-1.011762 -0.052263
-1.014632 -0.077598
-1.017618 -0.102439
-1.019721 -0.126579
-1.019846 -0.149820
-1.016919 -0.171975
-1.009999 -0.192869
-0.998384 -0.212324
-0.981703 -0.230157
-0.959962 -0.246167
-0.933562 -0.260135
-0.903282 -0.271821
-0.870202 -0.280974
-0.835621 -0.287350
-0.800936 -0.290728
-0.767510 -0.290940
-0.736550 -0.287897
-0.708998 -0.281607
-0.685450 -0.272204
-0.666114 -0.259950
-0.650791 -0.245234
-0.638925 -0.228558
-0.629658 -0.210517
-0.621940 -0.191753
-0.614636 -0.172921
-0.606644 -0.154641
-0.597017 -0.137457
-0.585052 -0.121792
-0.570359 -0.107937
-0.552899 -0.096031
-0.532982 -0.086060
-0.511234 -0.077883
-0.488539 -0.071258
-0.465947 -0.065883
-0.444588 -0.061441
-0.425570 -0.057644
-0.409891 -0.054273
-0.398361 -0.051206
-0.391548 -0.048438
-0.389754 -0.046077
-0.393003 -0.044336
-0.401061 -0.043506
-0.413475 -0.043922
-0.429618 -0.045915
-0.448740 -0.049786
-0.470035 -0.055755
-0.492683 -0.063942
-0.515892 -0.074352
-0.538930 -0.086871
-0.561139 -0.101280
-0.581948 -0.117275
-0.600863 -0.134505
-0.617468 -0.152601
-0.631398 -0.171211
-0.642347 -0.190035
-0.650043 -0.208836
-0.654255 -0.227456
-0.654787 -0.245806
-0.651486 -0.263850
-0.644254 -0.281581
-0.633052 -0.298987
-0.617917 -0.316014
-0.598970 -0.332543
-0.576418 -0.348363
-0.550560 -0.363154
-0.521783 -0.376505
-0.490553 -0.387917
-0.457412 -0.396841
-0.422957 -0.402717
-0.387831 -0.405024
-0.352710 -0.403325
-0.318283 -0.397319
-0.285242 -0.386872
-0.254270 -0.372046
-0.226021 -0.353109
-0.201107 -0.330525
-0.180082 -0.304940
-0.163421 -0.277133
-0.151504 -0.247987
-0.144597 -0.218424
-0.142827 -0.189358
-0.146181 -0.161653
-0.154482 -0.136070
-0.167392 -0.113244
-0.184417 -0.093663
-0.204921 -0.077665
-0.228150 -0.065434
-0.253254 -0.057020
-0.279333 -0.052356
-0.305474 -0.051281
-0.330787 -0.053563
-0.354446 -0.058924
-0.375714 -0.067044
-0.393971 -0.077593
-0.408722 -0.090219
-0.419603 -0.104567
-0.426374 -0.120273
-0.428906 -0.136961
-0.427163 -0.154252
-0.421190 -0.171759
-0.411096 -0.189097
-0.397034 -0.205886
-0.379212 -0.221763
-0.357887 -0.236393
-0.333367 -0.249484
-0.306030 -0.260788
-0.276332 -0.270119
-0.244809 -0.277350
-0.212080 -0.282417
-0.178844 -0.285316
-0.145839 -0.286097
-0.113832 -0.284847
-0.083563 -0.281696
-0.055700 -0.276793
-0.030793 -0.270300
-0.009223 -0.262387
0.008823 -0.253222
0.023378 -0.242966
0.034685 -0.231765
0.043179 -0.219743
0.049438 -0.207001
0.054115 -0.193592
0.057863 -0.179520
0.061258 -0.164724
0.064711 -0.149058
0.068410 -0.132288
0.072276 -0.114083
0.075946 -0.094021
0.078790 -0.071598
0.079967 -0.046256
0.078504 -0.017425
0.073390 0.015431
0.063709 0.052749
0.048743 0.094807
0.028086 0.141656
0.001731 0.193065
-0.029882 0.248478
-0.065862 0.306997
-0.104886 0.367376
-0.145289 0.428067
-0.185165 0.487267
-0.222505 0.543015
-0.255369 0.593305
-0.282015 0.636205
-0.301052 0.669981
-0.311551 0.693228
-0.313110 0.704969
-0.305884 0.704731
-0.290562 0.692589
-0.268298 0.669166
-0.240606 0.635601
-0.209221 0.593461
-0.175952 0.544642
-0.142536 0.491236
-0.110495 0.435376
-0.081039 0.379107
-0.054989 0.324248
-0.032747 0.272278
-0.014311 0.224274
0.000673 0.180867
0.012832 0.142233
0.022954 0.108147
0.031885 0.078045
0.040420 0.051107
0.049204 0.026379
0.058677 0.002871
0.069032 -0.020344
0.080217 -0.044037
0.091969 -0.068766
0.103857 -0.094837
0.115377 -0.122289
0.126024 -0.150908
0.135378 -0.180263
0.143179 -0.209741
0.149369 -0.238605
0.154125 -0.266047
0.157860 -0.291235
0.161174 -0.313356
0.164835 -0.331651
0.169670 -0.345443
0.176510 -0.354147
0.186101 -0.357297
0.199032 -0.354556
0.215674 -0.345732
0.236143 -0.330805
0.260282 -0.309937
0.287668 -0.283509
0.317644 -0.252132
0.349368 -0.216661
0.381857 -0.178194
0.414066 -0.138049
0.444953 -0.097722
0.473521 -0.058831
0.498892 -0.023007
0.520331 0.008184
0.537267 0.033374
0.549323 0.051497
0.556296 0.061889
0.558164 0.064378
0.555069 0.059314
0.547297 0.047580
0.535262 0.030549
0.519483 0.009990
0.500568 -0.012056
0.479198 -0.033443
0.456101 -0.052097
0.432039 -0.066192
0.407786 -0.074326
0.384096 -0.075640
0.361690 -0.069912
0.341225 -0.057584
0.323255 -0.039725
0.308230 -0.017951
0.296464 0.005732
0.288117 0.029103
0.283217 0.049919
0.281635 0.066134
0.283135 0.076075
0.287372 0.078580
0.293939 0.073105
0.302398 0.059746
0.312312 0.039206
0.323281 0.012709
0.334960 -0.018149
0.347070 -0.051566
0.359415 -0.085734
0.371854 -0.119015
0.384310 -0.150088
0.396731 -0.178075
0.409069 -0.202579
0.421271 -0.223692
0.433252 -0.241919
0.444894 -0.258063
0.456054 -0.273071
0.466580 -0.287864
0.476338 -0.303160
0.485243 -0.319328
0.493307 -0.336287
0.500669 -0.353435
0.507621 -0.369673
0.514622 -0.383470
0.522307 -0.392979
0.531451 -0.396220
0.542941 -0.391258
0.557704 -0.376415
0.576653 -0.350444
0.600592 -0.312677
0.630146 -0.263132
0.665681 -0.202537
0.707255 -0.132306
0.754575 -0.054459
0.806984 0.028526
0.863490 0.113901
0.922791 0.198830
0.983355 0.280589
1.043508 0.356758
1.101525 0.425356
1.155736 0.484926
1.204622 0.534607
1.246902 0.574101
1.281590 0.603617
1.308042 0.623789
1.325975 0.635535
